GeneID,SRR8750495,SRR8750496,SRR8750497,SRR8750498
MAGI2-AS3,18.529404,18.31679,34.261505,13.439498
MAGI3,16.819031,17.613356,14.299239,14.506019
MAGIX,6.844423,8.345155,6.175366,6.570391
MAGOH,48.540878,46.849403,51.195206,49.543419
MAGOH-DT,0.825659,0.0,1.093991,1.113296
MAGOH2P,1.232253,0.025769,0.687938,0.789024
MAGOHB,5.838188,5.082438,5.444341,3.5934
MAGT1,12.244748,11.049619,22.480841,11.429243
MAILR,3.765174,5.92288,1.992236,3.628242
MAIP1,12.739828,18.802275,15.555209,18.835087
MAJIN,0.0,0.0,0.235075,0.0
MAK,1.343983,2.822989,4.255588,0.788523
MAK16,14.272501,10.502205,8.47345,9.457088
MAL,85.177101,76.717178,184.701584,119.086037
MAL-AS1,0.188983,0.220213,0.274452,0.161199
MAL2,105.183441,91.798691,22.713882,122.378288
MAL2-AS1,0.584192,0.088258,0.0,0.175554
MALAT1,1845.639282,2454.179199,6419.32959,1895.323853
MALINC1,0.959615,1.720831,4.137451,3.680449
MALL,2.391002,3.96439,4.503924,1.967381
MALLP2,0.0,0.0,0.0,0.0
MALRD1,0.182966,0.383569,0.087492,0.234803
MALRD1-AS1,0.194977,0.263301,0.0,0.0
MALSU1,11.725956,14.8897,14.928856,15.097793
MALT1,4.147633,2.497966,5.430045,3.183158
MALT1-AS1,0.412564,0.365006,0.0,0.576626
MAMDC2,3.743626,2.419286,3.339355,1.437249
MAMDC2-AS1,0.0,0.951722,0.0,0.0
MAMDC4,5.018158,3.062854,9.404217,3.063445
MAML1,10.678159,5.861319,15.121368,8.393954
MAML2,1.447406,1.613348,6.59635,1.231087
MAML3,1.97052,1.403249,2.171308,2.299402
MAML3-AS1,0.0,0.0,0.0,0.0
MAMLD1,14.183691,11.133265,10.776276,10.489853
MAMSTR,7.286256,8.494777,5.272292,6.908344
MAN1A1,20.856115,15.792557,10.59135,14.998296
MAN1A2,93.455177,95.21843,574.992798,101.168129
MAN1B1,70.318871,67.044945,41.68734,63.442528
MAN1B1-DT,7.178184,10.211446,4.162358,7.2878
MAN1C1,46.157127,45.570518,41.040039,53.990932
MAN2A1,14.435289,10.522074,12.415153,9.574966
MAN2A1-DT,2.771903,4.165036,1.093382,4.916232
MAN2A2,68.343781,36.57642,44.211227,46.321579
MAN2B1,14.677576,14.800925,30.184486,11.076113
MAN2B2,43.516922,30.427841,24.953945,31.95023
MAN2C1,59.598782,46.36615,40.581768,40.63279
MANBA,9.605637,7.411456,15.776814,7.881287
MANBAL,115.246658,125.659943,76.662048,118.797707
MANCR,0.0,0.550243,0.200927,0.0
MANEA,5.536278,3.237703,7.359698,3.379754
MANEA-DT,1.619963,1.29154,0.957705,2.160489
MANEAL,36.679451,32.738018,11.977839,34.382999
MANF,38.843147,50.304359,86.02137,31.558683
MANSC1,11.575539,10.348948,9.486816,12.51294
MANSC4,0.287226,0.179624,0.284598,0.120766
MAOA,26.959381,23.668798,50.315994,26.177977
MAOB,121.393295,109.42141,89.793076,87.892204
MAP10,2.994375,1.398481,0.453853,3.956218
MAP1A,366.321198,319.841736,264.557465,339.142578
MAP1B,620.680054,721.965393,539.153137,542.758423
MAP1LC3A,283.029663,469.600372,185.024384,481.175201
MAP1LC3B,221.035141,202.460739,173.966095,214.255478
MAP1LC3B2,9.580873,5.200126,3.223217,6.904904
MAP1LC3BP1,0.0,0.0,0.0,0.0
MAP1LC3C,1.360211,2.42549,10.445601,1.951456
MAP1S,92.360832,143.240387,74.299835,142.830505
MAP2,291.129425,200.299316,110.85466,276.626038
MAP2K1,243.496597,208.976898,79.567177,258.369293
MAP2K2,203.387085,284.42926,206.45047,261.309753
MAP2K3,13.321738,19.304996,22.857925,9.622231
MAP2K4,104.84745,80.200851,33.716869,93.683411
MAP2K4P1,0.297017,0.0,0.56578,0.120293
MAP2K5,45.785034,42.296833,20.654886,37.744255
MAP2K5-DT,0.431112,0.417325,1.144155,0.495884
MAP2K6,4.147271,2.750601,1.931343,3.976441
MAP2K6-AS1,0.0,0.060008,0.0,0.455463
MAP2K7,33.401802,39.692535,53.792229,38.29961
MAP3K1,3.009056,1.927502,3.889436,1.703666
MAP3K10,108.682388,196.782578,131.369339,217.342697
MAP3K11,30.277746,33.26775,49.730381,27.272537
MAP3K12,37.393597,24.734781,18.58663,28.641401
MAP3K13,44.461552,50.817616,61.729748,47.523365
MAP3K14,5.868513,5.410101,6.252839,7.183721
MAP3K14-AS1,2.231022,1.009417,2.430686,1.200639
MAP3K15,0.122122,0.906138,0.459569,0.173745
MAP3K19,0.43865,0.270955,0.489312,0.122725
MAP3K2,9.826252,7.296367,11.931818,7.223313
MAP3K2-DT,10.821358,4.992974,7.344882,6.443108
MAP3K20,7.286743,9.709626,24.667509,4.95252
MAP3K20-AS1,0.174115,0.191421,0.187993,0.0
MAP3K21,3.233341,3.002344,1.50491,2.785466
MAP3K3,15.527977,12.538642,25.41168,10.236458
MAP3K4,18.671478,14.944136,13.533148,13.286659
MAP3K4-AS1,7.633521,7.478792,4.964768,6.830937
MAP3K5,32.231323,24.331209,52.747684,25.968916
MAP3K5-AS1,1.127044,0.779363,0.0,0.300892
MAP3K5-AS2,1.461964,0.0,2.427977,1.644333
MAP3K6,5.806767,9.116916,10.594746,5.666348
MAP3K7,23.206718,20.604067,22.61203,21.298346
MAP3K7CL,1.776759,5.586578,3.762255,1.107912
MAP3K8,3.84624,3.716058,7.871789,1.586593
MAP3K9,21.938715,10.23307,5.376409,18.458199
MAP3K9-DT,17.584599,13.730558,7.604352,12.808537
MAP4,285.424622,219.1866,300.845428,256.717468
MAP4K1,2.33934,2.292795,2.764199,2.087862
MAP4K1-AS1,0.959259,0.477566,1.071504,0.586121
MAP4K2,22.462193,19.226074,19.498117,18.873259
MAP4K3,22.852674,16.587627,18.900942,21.715931
MAP4K3-DT,19.779789,16.033976,9.320991,23.292686
MAP4K4,56.982468,47.207645,135.400711,51.251266
MAP4K5,20.834875,12.614326,27.851095,16.949514
MAP6,84.065758,85.398956,58.893936,91.605133
MAP6-AS1,4.216888,1.295773,2.069204,1.646608
MAP6D1,50.726112,45.34359,24.805941,58.290154
MAP7,42.453529,29.434681,30.173088,34.159904
MAP7-AS1,4.015357,2.573554,1.199278,1.094885
MAP7D1,243.033951,285.811401,145.650986,306.699921
MAP7D2,107.922836,121.373772,99.489632,113.567657
MAP7D3,3.170159,3.438163,14.523719,2.294145
MAP9,46.441444,43.591869,47.014721,43.264565
MAP9-AS1,0.0,0.601489,0.0,0.527109
MAPDA,11.312125,16.225182,10.613703,7.713078
MAPK1,165.434586,111.780663,77.778618,157.008011
MAPK10,113.142303,83.30513,51.107483,89.140038
MAPK10-AS1,1.36396,0.0,0.0,0.684318
MAPK11,100.010162,115.106659,81.863846,104.044235
MAPK12,44.047729,38.639187,30.492517,31.159952
MAPK13,11.288207,9.430308,5.505361,10.973444
MAPK14,35.289062,25.702156,30.928808,29.311913
MAPK15,3.43493,3.949165,2.312457,4.834611
MAPK1IP1L,21.309687,14.804005,17.675558,22.726723
MAPK3,350.086761,429.716553,299.157837,388.225128
MAPK4,21.887463,49.849094,67.378746,66.624374
MAPK6,31.865931,25.968048,14.712596,27.020378
MAPK6-DT,1.20771,0.0,0.0,0.0
MAPK7,10.064338,9.154479,19.102591,10.042812
MAPK8,27.318855,20.088207,10.081168,22.276859
MAPK8IP1,278.811768,303.242523,255.227585,360.141815
MAPK8IP1P2,11.140296,12.450472,8.284881,11.915402
MAPK8IP2,189.321442,251.707321,91.347046,263.378906
MAPK8IP3,224.300095,217.196838,86.992104,217.736877
MAPK8IP3-AS1,4.577187,5.185378,8.049644,13.120328
MAPK9,120.24334,95.841003,38.610447,120.599487
MAPKAP1,55.701267,60.941048,101.75972,66.302422
MAPKAPK2,20.227024,18.403791,83.463371,18.490942
MAPKAPK3,15.329398,15.519293,28.765135,8.142451
MAPKAPK5,8.847832,6.854105,6.008588,8.491282
MAPKAPK5-AS1,33.233654,43.029057,25.193712,32.963867
MAPKBP1,22.328611,18.503483,18.906507,17.858122
MAPRE1,39.304607,38.906212,90.163498,41.758972
MAPRE2,193.925583,147.060684,128.346771,181.364532
MAPRE3,315.545227,390.267273,142.460892,340.686218
MAPRE3-AS1,0.0,0.0,0.330839,0.0
MAPT,369.677216,320.035767,184.422363,362.420074
MAPT-AS1,4.608386,2.704433,0.675534,3.022101
MAPT-IT1,4.06407,1.579011,0.273744,2.413872
MARCHF1,11.507756,9.40312,9.763731,11.223702
MARCHF10,1.03489,2.048368,0.253749,1.038027
MARCHF10-AS1,0.689286,0.0,0.885299,0.987205
MARCHF10-DT,0.320037,0.072133,0.0,0.459269
MARCHF11,5.038035,3.586476,1.765394,6.535088
MARCHF11-AS1,0.0,0.402812,0.0,0.0
MARCHF11-DT,0.216712,0.278133,0.106172,0.28353
MARCHF2,104.67601,143.902298,121.473526,144.541534
MARCHF3,1.850796,2.476166,6.496718,2.149386
MARCHF4,13.252424,11.389524,2.852107,14.561726
MARCHF4-AS1,0.758245,0.485333,0.154308,0.222837
MARCHF5,20.119106,19.530821,24.553261,20.031969
MARCHF6,80.442001,58.385365,46.180668,63.015232
MARCHF6-DT,2.129838,3.040711,2.560473,2.375968
MARCHF7,29.489969,25.650776,31.161194,31.806849
MARCHF8,14.142457,9.399208,24.562321,13.197849
MARCHF9,18.268091,28.240326,20.654085,24.457932
MARCKS,112.11644,113.986343,118.818214,142.931564
MARCKSL1,273.177094,273.232605,442.27066,364.8685
MARCO,11.446225,9.318359,10.75352,4.042096
MARCOL,0.0,0.0,0.0,0.159517
MARF1,62.472359,40.587044,43.220089,49.960304
MARK1,27.170492,20.298069,13.947211,23.347654
MARK2,47.262955,48.094013,44.819401,47.052723
MARK2P21,0.0,0.0,0.0,0.0
MARK2P9,0.188567,0.321489,0.295867,0.0
MARK3,48.418556,47.396778,57.276928,47.500786
MARK4,43.141537,46.442013,32.476185,50.596199
MARS1,100.496956,77.93988,65.466057,102.718147
MARS2,6.087857,3.920302,3.572177,1.763576
MARVELD1,6.485155,7.869233,10.250552,3.784172
MARVELD2,0.910744,0.595477,2.640142,0.442402
MARVELD3,1.610176,2.750259,3.209841,1.910594
MAS1,3.031351,3.467728,0.19543,2.800502
MAS1L,0.0,0.182661,0.132875,0.0
MASCRNA,5.4e-05,5.2e-05,8.3e-05,9.1e-05
MASP1,6.11368,3.696683,9.333153,3.796747
MASP2,4.868936,1.836715,2.008486,3.415314
MAST1,77.338402,84.239174,37.950577,97.85714
MAST2,32.688019,25.683439,27.068111,23.995626
MAST3,152.888718,129.371429,70.370575,150.101593
MAST4,7.847875,14.409931,17.584599,11.196447
MAST4-AS1,0.0,0.342949,0.0,0.228877
MASTL,5.888408,4.14957,3.526449,4.537162
MAT1A,0.127208,0.665544,0.974013,0.203023
MAT2A,166.789215,107.35173,142.660736,145.268219
MAT2B,97.888756,82.272461,57.490017,93.569283
MATCAP1,44.175598,43.454258,30.693853,41.91172
MATCAP2,8.821415,6.991472,4.316179,6.664537
MATK,94.003693,137.587601,75.127129,140.702545
MATN1,0.642943,0.337194,0.551474,0.68442
MATN1-AS1,1.490059,0.716252,1.20282,1.107982
MATN2,7.608192,6.925092,11.267125,8.045553
MATN3,1.711493,3.800051,2.68103,1.753307
MATN4,0.92043,1.191568,0.150652,0.688473
MATR3,259.467377,235.815414,151.883102,270.908142
MAU2,27.796705,18.771458,26.899328,21.268679
MAVS,13.554733,9.138218,28.035461,13.564179
MAX,68.583275,69.448967,102.474754,64.293022
MAX-AS1,0.0,0.570898,0.362862,0.114381
MAZ,124.725204,176.856918,182.184525,195.952744
MB,0.430257,2.57665,1.193233,0.898286
MB21D2,12.584374,7.58908,2.787649,12.437972
MBD1,58.633888,49.976501,51.208748,57.918968
MBD2,12.461969,10.865679,18.413937,14.338696
MBD3,78.98674,138.463837,154.550629,115.787514
MBD3L1,0.440785,0.913409,0.0,0.0
MBD3L2,0.0,0.0,0.0,0.0
MBD3L2B,0.0,0.0,0.0,0.0
MBD3L3,0.0,0.114249,0.0,0.0
MBD3L4,0.0,0.281692,0.0,0.0
MBD3L5,0.0,0.422564,0.0,0.0
MBD4,27.592091,23.550447,25.364485,21.5289
MBD5,5.401233,3.070952,1.65716,4.909834
MBD6,16.694994,9.524002,20.944271,13.64031
MBIP,26.280405,25.634243,31.500233,22.437387
MBL1P,1.112756,0.162346,0.215135,0.701673
MBL2,0.0,0.0,0.0,0.0
MBLAC1,16.36367,27.225023,7.907765,23.878244
MBLAC2,13.109481,8.87988,6.340882,13.525608
MBNL1,37.600243,34.082909,43.014729,31.635695
MBNL1-AS1,2.548376,2.685691,2.424924,1.624451
MBNL2,88.308472,67.434479,60.615768,78.224243
MBNL3,0.62238,0.46424,1.057389,0.385534
MBOAT1,1.517343,0.58683,1.861363,0.531203
MBOAT2,22.198124,18.097454,27.938206,22.883249
MBOAT4,0.675727,0.324363,0.282194,0.300542
MBOAT7,158.400879,224.411972,175.364883,188.126877
MBP,1754.560547,1914.2146,5730.775391,1785.358887
MBTD1,7.255416,4.142802,6.076186,5.624579
MBTPS1,61.850552,46.637177,47.584545,55.078598
MBTPS1-DT,0.0,0.0,0.0,0.0
MBTPS2,13.370369,10.181973,5.158143,8.871318
MC1R,5.5225,4.082601,7.872251,5.014209
MC2R,0.0,0.0,0.0,0.0
MC3R,0.497625,0.0,0.0,0.0
MC4R,6.841515,5.507185,1.276546,3.558433
MC5R,0.0,0.796688,0.222525,0.0
MCAM,40.286854,60.170029,110.395325,17.084097
MCAT,22.949156,29.961241,12.383704,37.469601
MCC,8.326042,6.546064,11.683075,7.333087
MCCC1,35.974312,30.671913,34.144394,29.5313
MCCC2,20.711264,17.941994,18.100559,21.526937
MCCD1,0.139994,0.0,0.0,0.0
MCEE,11.782265,6.558081,8.617227,9.221038
MCEMP1,0.172423,1.087333,0.83324,0.523617
MCF2,13.065072,10.000454,3.493928,11.957537
MCF2L,67.382202,62.501129,45.891125,65.282104
MCF2L-AS1,1.763962,2.246885,0.817106,3.031872
MCF2L2,28.226654,28.735764,32.141769,24.720449
MCFD2,80.572746,65.016594,59.356354,77.278778
MCFD2-AS1,2.538882,1.44462,2.819618,1.231704
MCHR1,24.942625,17.729712,2.42797,27.607143
MCHR2,16.48542,10.920118,3.853383,17.008596
MCHR2-AS1,0.0,0.0,0.0,0.0
MCIDAS,0.0,0.0,0.0,0.0
MCL1,44.079388,56.398285,99.851128,56.517624
MCM10,0.0,0.092588,0.144022,0.0
MCM2,4.718355,3.680156,2.261415,4.895852
MCM3,16.708149,11.629199,18.741663,15.955313
MCM3AP,33.89349,24.950855,22.765589,24.463997
MCM3AP-AS1,5.788868,2.466475,4.420724,2.526388
MCM4,25.453129,20.990137,10.464603,29.454039
MCM5,5.607422,2.734755,9.322275,6.932058
MCM6,12.559525,10.473729,6.785997,12.955888
MCM7,32.483868,26.61969,54.700668,20.338181
MCM8,1.918491,1.153918,1.97956,1.528315
MCM8-AS1,0.808446,0.625018,0.277982,0.404697
MCM9,3.709143,2.158305,3.051225,2.112184
MCMBP,13.361235,11.877033,21.130455,11.551869
MCMDC2,1.119396,1.460596,0.497236,1.342658
MCOLN1,41.254944,44.960686,34.005867,57.691685
MCOLN2,0.298687,0.730803,0.0,0.095688
MCOLN3,0.961318,0.242965,0.475278,0.246826
MCPH1,9.805293,7.012835,9.60303,7.572775
MCPH1-AS1,3.665227,3.988773,3.559518,1.721472
MCPH1-DT,3.175745,2.783602,2.850436,3.047383
MCRIP1,239.039169,302.468781,304.73468,312.340332
MCRIP2,43.288593,95.025101,172.743149,113.325058
MCRS1,75.149513,75.790672,59.389706,73.916573
MCTP1,20.093861,19.045408,7.25746,22.403254
MCTP1-AS1,0.0,0.0,0.0,0.0
MCTP2,0.534019,0.707689,0.44123,0.915246
MCTS1,13.583608,9.890584,8.411816,12.0778
MCTS2,7.366262,4.598013,5.697538,3.275876
MCU,12.304561,11.808484,11.005872,10.352933
MCUB,2.946471,2.703285,5.113909,4.871128
MCUR1,22.972401,18.223269,21.293001,16.332951
MDC1,10.115918,5.923299,7.727087,8.989072
MDC1-AS1,0.0,0.0,0.0,0.143622
MDFI,3.777632,5.682322,21.22683,3.131422
MDFIC,3.98603,3.297776,10.10697,4.539666
MDFIC2,0.051302,0.0,0.015854,0.0
MDGA1,6.509407,4.615629,8.223191,4.286622
MDGA2,8.236313,4.748057,5.963964,6.523053
MDH1,901.185791,957.539856,230.766846,927.1203
MDH1B,8.631078,5.717527,1.553489,5.662518
MDH2,232.213745,237.774231,93.943565,221.175522
MDK,37.314095,29.430574,54.940151,59.505978
MDM1,10.139112,4.862565,6.968414,6.719201
MDM2,14.149254,9.261485,11.90011,10.591703
MDM4,11.110283,6.700341,11.532584,7.078665
MDN1,13.446281,9.112405,10.681685,9.120985
MDN1-AS1,0.117481,0.4143,0.418369,0.066501
MDP1,32.233932,46.113247,17.49226,42.791763
MDS2,0.43679,0.0,0.0,0.0
ME1,24.308758,25.223959,24.736666,29.226259
ME2,11.845655,8.45474,13.353354,9.171947
ME3,58.488617,50.095516,14.210807,50.54686
MEA1,137.458099,155.920731,112.828453,138.091675
MEAF6,50.975948,48.533676,27.774593,41.480869
MEAK7,6.032331,4.4749,4.832904,5.733862
MEAT6,2.735749,1.510018,2.33412,1.57834
MECOM,3.466178,2.228836,8.43629,1.530533
MECOM-AS1,0.0,0.0,0.0,0.0
MECP2,32.255192,22.280008,24.533791,26.677568
MECR,29.154638,31.135632,10.205009,32.459381
MED1,10.818705,6.443971,10.899427,9.490191
MED10,94.986496,93.932266,63.733555,96.394836
MED11,20.452774,24.716261,35.052719,19.365051
MED12,10.900496,5.991598,12.37219,5.95738
MED12L,7.011078,4.669632,3.973783,5.286229
MED13,13.57966,8.267842,14.767497,9.538473
MED13L,16.699205,11.542168,21.553547,13.631684
MED14,8.986593,6.402353,4.979501,7.228705
MED14OS,0.910057,1.406259,0.721285,2.600001
MED15,78.870148,69.127792,57.959846,64.437576
MED15P9,0.0,0.558107,0.0,0.0
MED16,68.459038,81.791672,72.405441,81.290665
MED17,8.553539,6.214069,7.629283,7.55031
MED18,10.695875,14.255042,11.966686,10.815284
MED19,41.799576,50.85762,53.689137,51.579266
MED20,9.714142,6.696084,10.169062,7.152883
MED21,21.098425,21.217703,22.20644,20.923265
MED22,20.845081,22.8458,22.063267,20.240095
MED23,14.175649,7.984081,9.761751,6.406087
MED24,54.86533,55.043846,39.346043,67.232666
MED25,38.908466,50.360126,62.734596,51.192535
MED26,6.823261,6.081091,8.072883,8.418223
MED27,38.285442,37.670612,23.5385,34.181934
MED28,18.008953,12.479562,14.604882,13.868106
MED28-DT,0.330814,0.751247,1.251213,0.405661
MED28P8,0.954917,3.006997,2.632123,0.623469
MED29,80.804512,74.769997,60.504803,105.64122
MED30,11.108082,13.351528,16.074537,12.535449
MED31,15.773787,19.840322,12.257878,14.930773
MED4,35.653641,28.468897,27.985731,36.660065
MED4-AS1,0.0,0.544967,1.628983,0.0
MED6,23.370567,18.008854,17.527885,20.195972
MED7,16.741695,10.443319,13.506214,12.740366
MED8,35.155411,34.000847,32.187771,37.277889
MED8-AS1,0.536497,0.0,0.0,1.210826
MED9,40.75869,41.128342,30.53694,38.907452
MEDAG,0.554308,1.529999,3.68653,0.765647
MEF2A,54.671608,46.968735,30.52632,56.251549
MEF2B,0.0,0.0,0.189959,0.330183
MEF2C,204.558197,166.196274,69.990417,200.166565
MEF2C-AS1,4.637258,5.972167,4.123684,4.237091
MEF2C-AS2,0.367812,0.0,0.0,0.0
MEF2D,78.303314,57.468845,31.033932,74.276039
MEFV,0.814685,0.714184,0.787036,0.733836
MEG3,619.267578,579.477295,875.74353,406.077698
MEG8,7.680909,8.382868,9.479033,7.321121
MEG9,6.195424,2.641015,2.078523,3.67899
MEGF10,13.284339,7.732021,19.916332,8.061124
MEGF11,5.386098,4.539144,9.316603,6.945796
MEGF6,2.891352,2.919373,5.299761,2.498052
MEGF8,76.631859,54.92178,52.739414,66.288811
MEGF9,42.790733,29.355555,48.046818,36.94339
MEI1,0.528095,0.516135,0.35206,0.577102
MEI4,0.167544,0.0,0.0,0.0
MEIG1,2.656326,1.234947,3.592372,0.725079
MEIKIN,0.233094,0.958114,0.848435,0.0
MEIOB,1.180335,0.897776,1.187004,0.371163
MEIOC,1.360075,1.121057,0.920132,1.486893
MEIOSIN,0.20795,0.163243,0.0,0.0
MEIS1,3.843207,2.664563,4.395285,3.067755
MEIS1-AS2,1.954041,1.444827,0.0,2.701623
MEIS1-AS3,0.234737,0.360615,0.234099,0.115351
MEIS2,18.642004,15.254355,24.757828,19.367737
MEIS3,115.311317,160.753891,75.402054,169.024796
MEIS3P1,3.541896,2.231367,7.488593,4.078496
MELK,0.0,0.134319,0.218575,0.153022
MELTF,6.574275,12.024174,6.169501,10.158522
MELTF-AS1,16.973816,13.622413,36.640121,16.665596
MEMO1,27.93088,26.002817,24.113083,22.466715
MEN1,35.02216,39.07745,28.466986,30.923159
MEOX1,0.328209,0.214294,0.108526,0.0
MEOX2,3.736563,0.347544,1.428427,0.742923
MEP1A,0.0,0.0,0.0,0.147225
MEP1B,0.199032,0.351136,0.0,0.135176
MEPCE,52.860188,53.564449,53.117535,57.526924
MEPE,9.690837,5.092097,0.0,7.835793
MERTK,15.313677,13.663316,46.494877,16.022932
MESD,20.244358,19.823299,34.029461,20.161242
MESP1,12.811378,54.513584,15.52687,58.252708
MESP2,2.203759,2.49618,0.618456,1.147609
MEST,45.09404,27.668243,22.611629,26.400202
MESTIT1,0.924053,0.865579,1.731709,1.186904
MET,10.813836,9.147341,6.044941,12.337505
METAP1,31.068665,23.32412,22.164215,24.329628
METAP1D,3.564096,5.101117,3.982949,2.778489
METAP2,62.815224,70.260841,100.542114,57.90522
METRN,48.775806,109.387367,173.087601,117.963409
METRNL,18.602306,30.883512,84.793648,25.141148
METTL1,9.415378,8.490998,5.317791,7.747148
METTL13,28.327085,21.734623,16.917772,26.368561
METTL14,7.511355,6.121248,8.412497,6.142632
METTL14-DT,0.775283,0.0,0.206632,1.163179
METTL15,11.54304,10.855687,10.348336,8.122867
METTL16,11.583566,9.347069,19.458033,10.763205
METTL17,25.919046,19.066137,27.529654,20.928493
METTL18,6.773623,8.113788,11.295882,5.079432
METTL21A,17.091032,19.139572,29.156912,16.910894
METTL21C,4.311805,1.744142,1.213255,2.597408
METTL21EP,0.964486,1.081098,0.099796,1.935908
METTL22,13.752911,14.356064,6.629402,7.476523
METTL23,15.838219,16.743546,34.342361,21.377098
METTL24,2.433725,1.434384,3.372916,1.31876
METTL25,3.541903,4.518665,6.069266,2.278663
METTL25B,20.669983,19.346865,33.297424,17.29388
METTL26,136.961609,364.249146,234.964874,359.607361
METTL27,5.07498,4.353665,3.300718,2.124217
METTL2A,11.832544,9.843595,11.022164,12.459677
METTL2B,17.792276,13.629732,21.424738,16.791979
METTL3,34.64782,23.33338,20.390551,24.4133
METTL4,6.784594,4.941212,4.833924,4.448408
METTL5,68.847939,69.084846,72.138412,68.199127
METTL6,23.004406,21.626417,21.208647,21.94169
METTL8,4.270812,3.723678,3.491394,2.803852
METTL9,68.504395,69.600861,105.956573,80.081596
MEX3A,0.859429,0.832915,3.222143,0.493817
MEX3B,5.573927,3.336469,4.187684,3.369032
MEX3C,11.873397,9.449788,19.28776,9.819102
MEX3D,5.927989,10.863612,20.106527,13.797501
MFAP1,49.771065,32.971428,40.69389,41.272449
MFAP2,2.747494,4.168038,8.280435,0.760738
MFAP3,10.572976,6.80122,12.82958,7.186046
MFAP3L,19.137308,5.58437,34.401764,16.401789
MFAP4,22.712498,32.891636,55.565155,11.140059
MFAP5,0.789231,0.453467,0.683561,1.196146
MFF,97.734108,100.829231,106.759277,111.544029
MFF-DT,1.422091,1.078797,1.038469,0.839284
MFFP2,0.0,0.16617,0.0,0.163987
MFFP3,0.0,0.0,0.0,0.0
MFGE8,70.496376,100.610367,175.203156,74.373459
MFHAS1,11.271692,9.072096,16.054104,8.46737
MFN1,18.351149,12.587461,9.874043,13.617814
MFN2,123.24115,98.489922,85.607109,108.1884
MFNG,4.889977,2.570499,14.588334,3.592241
MFRP,2.807425,0.310273,0.356146,0.0
MFSD1,25.682184,22.179668,23.549898,21.936518
MFSD11,19.999022,13.78239,17.27059,15.153906
MFSD12,53.912731,66.58345,47.847767,57.796413
MFSD2A,18.627197,17.10067,17.464916,14.927309
MFSD2B,0.237579,0.155961,0.0,0.0
MFSD6,76.520195,52.038719,14.114957,60.193516
MFSD6L,0.107953,0.0,0.0,0.0
MFSD8,10.359089,5.285133,6.92476,6.445732
MGA,6.523909,4.343322,7.167202,4.163934
MGAM,0.24298,0.243897,0.316448,0.03115
MGAM2,0.050685,0.156791,0.075359,0.021411
MGARP,5.504036,3.685105,8.219536,3.622658
MGAT1,29.249414,57.040962,69.353004,28.814367
MGAT2,12.702967,12.931576,16.3444,15.466614
MGAT3,75.780022,63.123604,48.817474,70.815956
MGAT3-AS1,1.237618,1.217277,2.717754,0.0
MGAT4A,15.284075,12.831377,12.682023,23.54023
MGAT4B,50.077435,65.899139,69.798584,77.9161
MGAT4C,1.993266,1.628001,1.647601,2.095799
MGAT4D,0.0,0.371056,0.0,0.0
MGAT4EP,0.124561,0.071438,0.242551,0.218459
MGAT4FP,0.0,0.0,0.0,0.0
MGAT5,30.456015,20.801384,17.972448,22.414534
MGAT5B,107.069542,118.058273,54.706863,112.908836
MGC12916,0.066029,0.234586,0.0,0.340359
MGC15885,0.0,0.0,0.0,0.0
MGC16275,3.428444,2.586945,7.340077,5.141191
MGC27382,0.0,0.0,0.0,0.0
MGC2889,1.516075,1.30548,0.170094,1.284395
MGC34796,0.4721,0.852681,0.49645,0.0
MGC4859,0.0,0.0,0.0,0.0
MGLL,151.725449,162.102768,358.61264,194.804565
MGME1,3.939252,3.733705,9.66928,5.044628
MGMT,8.117097,8.897431,4.609001,8.344483
MGP,26.193439,66.348045,104.972191,43.908569
MGRN1,63.326252,67.599838,51.377392,79.065407
MGST1,86.09861,85.289146,277.893921,80.546181
MGST2,24.580309,30.656309,42.735374,24.504108
MGST3,256.473999,331.538544,187.611282,248.219711
MHENCR,22.703112,31.522095,42.808029,18.413445
MHRT,0.0,0.0,0.0,0.0
MIA,0.0,0.0,5.482675,0.366372
MIA-RAB4B,41.490715,3.307914,4.39195,35.240154
MIA2,12.683818,9.229359,10.182312,8.596891
MIA2-AS1,3.435104,3.886508,1.695456,4.969094
MIA3,30.756104,18.243877,20.491295,19.455919
MIAT,136.741516,57.817677,40.926208,103.739365
MIATNB,1.001643,0.745232,1.272837,0.326516
MIB1,14.99461,10.738108,19.153807,12.033073
MIB2,76.496597,106.998482,83.004173,102.502998
MICA,11.435216,3.434881,17.512663,5.420366
MICA-AS1,1.654738,2.04303,6.637671,2.826651
MICAL1,38.100616,27.415924,40.742374,22.944469
MICAL2,145.865005,132.916901,33.550793,152.981018
MICAL3,34.238403,25.165007,34.502865,28.930069
MICALL1,6.619305,4.076078,12.439713,5.961397
MICALL2,29.919992,26.11462,55.201,22.028708
MICB,0.858446,1.209614,2.385548,0.811563
MICB-DT,1.378974,0.578532,0.612581,0.237337
MICOS10,68.852303,74.231003,65.766449,72.056084
MICOS10-DT,0.722432,0.0,0.0,0.0
MICOS10-NBL1,17.384052,15.29005,1.165474,12.830569
MICOS10P1,1.363819,0.93222,2.73937,0.835689
MICOS13,238.525513,334.749573,173.016464,320.539825
MICU1,93.815994,83.447975,53.56044,90.809509
MICU2,49.863827,43.558559,42.802628,39.929646
MICU3,48.908764,42.205177,33.352688,54.790249
MID1,4.509151,3.691457,11.812221,4.315698
